Occupants/people/parties for the Year 2013 for the Entire State filtered by Worst Injury in Crash (Fatal Injury (K) or Suspected Serious Injury (A))

"Crash Instance","Area of Road at Crash","Crash Month","Crash Type","Crash Day","Crash Year","Time of Day","Crash Longitude","Crash Latitude","County","City or Township","Vehicle Instance","Action Prior to Crash","Vehicle Type","Traffic Unit Type","Vehicle Model Year","Person Instance","Person Gender","Person Degree of Injury","Party Type","Person Age"
"2013213512","Freeway Crash - Authorized Median Crossover Related","June","Single Motor Vehicle","16","2013","10:00 AM - 10:59 AM","-83.1535368481839","42.4043871842685","Wayne","Wayne County: Detroit","2013366007","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1998","2013564781","Female","No Injury (O)","Motor Vehicle Driver","61"
"2013213512","Freeway Crash - Authorized Median Crossover Related","June","Single Motor Vehicle","16","2013","10:00 AM - 10:59 AM","-83.1535368481839","42.4043871842685","Wayne","Wayne County: Detroit","2013366008","Pedestrian Action - Crossing at Intersection","Uncoded & Errors","Bicycle","Invalid Number","2013564782","Male","Suspected Serious Injury (A)","Bicyclist","12"
"2013213533","Intersection Crash - Driveway Related (within 150 feet of nearest edge of intersection)","September","Head-On","1","2013","5:00 PM - 5:59 PM","-83.1541396823079","42.4170456731952","Wayne","Wayne County: Detroit","2013366048","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1999","2013564841","Female","Possible Injury (C)","Motor Vehicle Driver","86"
"2013213533","Intersection Crash - Driveway Related (within 150 feet of nearest edge of intersection)","September","Head-On","1","2013","5:00 PM - 5:59 PM","-83.1541396823079","42.4170456731952","Wayne","Wayne County: Detroit","2013366049","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2007","2013564842","Male","Suspected Minor Injury (B)","Motor Vehicle Driver","24"
"2013213533","Intersection Crash - Driveway Related (within 150 feet of nearest edge of intersection)","September","Head-On","1","2013","5:00 PM - 5:59 PM","-83.1541396823079","42.4170456731952","Wayne","Wayne County: Detroit","2013366049","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2007","2013564843","Male","Suspected Serious Injury (A)","Injured Passenger","26"
"2013213533","Intersection Crash - Driveway Related (within 150 feet of nearest edge of intersection)","September","Head-On","1","2013","5:00 PM - 5:59 PM","-83.1541396823079","42.4170456731952","Wayne","Wayne County: Detroit","2013366050","Driver/Cyclist Action - Parked","Passenger Car, SUV, Van","Motor Vehicle","2004","2013564844","Uncoded & Errors","Uncoded & Errors","Motor Vehicle Driver","Invalid Number"
"2013213602","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Rear-End","27","2013","11:00 AM - 11:59 AM","-83.1862929514173","42.4308623042866","Wayne","Wayne County: Detroit","2013366186","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1990","2013565046","Male","Fatal Injury (K)","Motor Vehicle Driver","83"
"2013213602","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Rear-End","27","2013","11:00 AM - 11:59 AM","-83.1862929514173","42.4308623042866","Wayne","Wayne County: Detroit","2013366187","Driver/Cyclist Action - Stopped on Roadway","Motor Home","Motor Vehicle","2002","2013565048","Male","No Injury (O)","Motor Vehicle Driver","60"
"2013213667","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","July","Head-On","27","2013","3:00 AM - 3:59 AM","-83.1625107723435","42.4175560415033","Wayne","Wayne County: Detroit","2013366312","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2012","2013565231","Male","Possible Injury (C)","Motor Vehicle Driver","19"
"2013213667","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","July","Head-On","27","2013","3:00 AM - 3:59 AM","-83.1625107723435","42.4175560415033","Wayne","Wayne County: Detroit","2013366312","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2012","2013565232","Male","Suspected Serious Injury (A)","Injured Passenger","20"
"2013213667","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","July","Head-On","27","2013","3:00 AM - 3:59 AM","-83.1625107723435","42.4175560415033","Wayne","Wayne County: Detroit","2013366312","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2012","2013565233","Female","Suspected Serious Injury (A)","Injured Passenger","19"
