Occupants/people/parties for the Year 2009 for the Entire State filtered by Worst Injury in Crash (Fatal Injury (K) or Suspected Serious Injury (A))

"Crash Instance","Area of Road at Crash","Crash Month","Crash Type","Crash Day","Crash Year","Time of Day","Crash Longitude","Crash Latitude","County","City or Township","Vehicle Instance","Action Prior to Crash","Vehicle Type","Traffic Unit Type","Vehicle Model Year","Person Instance","Person Gender","Person Degree of Injury","Party Type","Person Age"
"2009104959","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Single Motor Vehicle","31","2009","7:00 PM - 7:59 PM","-85.789350101876","42.287829486497","Van Buren","Van Buren County: Almena Twp.","2009173605","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1994","2009266837","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","31"
"2009104959","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Single Motor Vehicle","31","2009","7:00 PM - 7:59 PM","-85.789350101876","42.287829486497","Van Buren","Van Buren County: Almena Twp.","2009173605","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1994","2009266838","Male","Suspected Serious Injury (A)","Injured Passenger","6"
"2009104966","Freeway Crash - Entrance/Exit Ramp Related","May","Head-On - Left Turn","29","2009","10:00 AM - 10:59 AM","-86.259775446165","42.178733459838","Berrien","Berrien County: Watervliet Twp.","2009173615","Driver/Cyclist Action - Turning Left","Motor Home","Motor Vehicle","2006","2009266852","Male","No Injury (O)","Motor Vehicle Driver","35"
"2009104966","Freeway Crash - Entrance/Exit Ramp Related","May","Head-On - Left Turn","29","2009","10:00 AM - 10:59 AM","-86.259775446165","42.178733459838","Berrien","Berrien County: Watervliet Twp.","2009173616","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1995","2009266855","Female","No Injury (O)","Motor Vehicle Driver","34"
"2009104966","Freeway Crash - Entrance/Exit Ramp Related","May","Head-On - Left Turn","29","2009","10:00 AM - 10:59 AM","-86.259775446165","42.178733459838","Berrien","Berrien County: Watervliet Twp.","2009173616","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1995","2009266856","Male","Suspected Serious Injury (A)","Injured Passenger","8"
"2009105015","Intersection Crash - Within Intersection","May","Angle","30","2009","6:00 PM - 6:59 PM","-86.358415496864","43.790216674949","Oceana","Oceana County: Weare Twp.","2009173700","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2005","2009266992","Male","Fatal Injury (K)","Motor Vehicle Driver","61"
"2009105015","Intersection Crash - Within Intersection","May","Angle","30","2009","6:00 PM - 6:59 PM","-86.358415496864","43.790216674949","Oceana","Oceana County: Weare Twp.","2009173701","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1999","2009266993","Male","Suspected Minor Injury (B)","Motor Vehicle Driver","29"
"2009105015","Intersection Crash - Within Intersection","May","Angle","30","2009","6:00 PM - 6:59 PM","-86.358415496864","43.790216674949","Oceana","Oceana County: Weare Twp.","2009173701","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1999","2009266994","Female","Possible Injury (C)","Injured Passenger","19"
"2009105015","Intersection Crash - Within Intersection","May","Angle","30","2009","6:00 PM - 6:59 PM","-86.358415496864","43.790216674949","Oceana","Oceana County: Weare Twp.","2009173701","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1999","2009266995","Male","Possible Injury (C)","Injured Passenger","9"
"2009105015","Intersection Crash - Within Intersection","May","Angle","30","2009","6:00 PM - 6:59 PM","-86.358415496864","43.790216674949","Oceana","Oceana County: Weare Twp.","2009173701","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1999","2009266996","Male","Possible Injury (C)","Injured Passenger","2"
"2009105020","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Single Motor Vehicle","24","2009","6:00 AM - 6:59 AM","-86.266030429452","43.531233311847","Oceana","Oceana County: Otto Twp.","2009173707","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1996","2009267007","Male","Suspected Minor Injury (B)","Motor Vehicle Driver","24"
"2009105020","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Single Motor Vehicle","24","2009","6:00 AM - 6:59 AM","-86.266030429452","43.531233311847","Oceana","Oceana County: Otto Twp.","2009173707","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1996","2009267008","Female","Suspected Serious Injury (A)","Injured Passenger","27"
"2009105020","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Single Motor Vehicle","24","2009","6:00 AM - 6:59 AM","-86.266030429452","43.531233311847","Oceana","Oceana County: Otto Twp.","2009173707","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1996","2009267009","Male","Suspected Minor Injury (B)","Injured Passenger","25"
"2009105087","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Single Motor Vehicle","11","2009","11:00 PM - 11:59 PM","-84.939214891975","43.959316049732","Clare","Clare County: Lincoln Twp.","2009173815","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1994","2009267145","Female","No Injury (O)","Motor Vehicle Driver","25"
"2009105087","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Single Motor Vehicle","11","2009","11:00 PM - 11:59 PM","-84.939214891975","43.959316049732","Clare","Clare County: Lincoln Twp.","2009173816","Pedestrian Action - Not in Roadway","Uncoded & Errors","Pedestrian","Invalid Number","2009267146","Male","Suspected Serious Injury (A)","Pedestrian","45"
"2009105108","Intersection Crash - Within Intersection","May","Angle","26","2009","3:00 PM - 3:59 PM","-84.837238095544","42.563948730815","Eaton","Eaton County: Charlotte","2009173847","Driver/Cyclist Action - Going Straight Ahead","Motor Home","Motor Vehicle","1996","2009267194","Female","Suspected Serious Injury (A)","Motor Vehicle Driver","28"
"2009105108","Intersection Crash - Within Intersection","May","Angle","26","2009","3:00 PM - 3:59 PM","-84.837238095544","42.563948730815","Eaton","Eaton County: Charlotte","2009173847","Driver/Cyclist Action - Going Straight Ahead","Motor Home","Motor Vehicle","1996","2009267195","Uncoded & Errors","Possible Injury (C)","Injured Passenger","16"
"2009105108","Intersection Crash - Within Intersection","May","Angle","26","2009","3:00 PM - 3:59 PM","-84.837238095544","42.563948730815","Eaton","Eaton County: Charlotte","2009173847","Driver/Cyclist Action - Going Straight Ahead","Motor Home","Motor Vehicle","1996","2009267196","Male","Possible Injury (C)","Injured Passenger","16"
"2009105108","Intersection Crash - Within Intersection","May","Angle","26","2009","3:00 PM - 3:59 PM","-84.837238095544","42.563948730815","Eaton","Eaton County: Charlotte","2009173848","Driver/Cyclist Action - Turning Left","Passenger Car, SUV, Van","Motor Vehicle","2004","2009267198","Female","No Injury (O)","Motor Vehicle Driver","87"
