Occupants/people/parties for the Year 2018 for the Entire State filtered by Worst Injury in Crash (Fatal Injury (K) or Suspected Serious Injury (A))

"Crash Instance","Area of Road at Crash","Crash Month","Crash Type","Crash Day","Crash Year","Time of Day","Crash Longitude","Crash Latitude","County","City or Township","Vehicle Instance","Action Prior to Crash","Vehicle Type","Traffic Unit Type","Vehicle Model Year","Person Instance","Person Gender","Person Degree of Injury","Party Type","Person Age"
"2018266537","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","November","Sideswipe - Opposite Directions","13","2018","7:00 AM - 7:59 AM","-82.5677909014265","42.8801520051637","St. Clair","St. Clair County: St. Clair Twp.","2018461728","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2003","2018767921","Male","No Injury (O)","Uninjured Passenger","Less Than 1 Year Old"
"2018266558","Intersection Crash - Within Intersection","October","Other","27","2018","2:00 PM - 2:59 PM","-82.8866576372337","42.6157234587812","Macomb","Macomb County: Mt. Clemens","2018461752","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2002","2018767955","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","19"
"2018266558","Intersection Crash - Within Intersection","October","Other","27","2018","2:00 PM - 2:59 PM","-82.8866576372337","42.6157234587812","Macomb","Macomb County: Mt. Clemens","2018461752","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2002","2018767956","Male","Suspected Serious Injury (A)","Injured Passenger","18"
"2018266558","Intersection Crash - Within Intersection","October","Other","27","2018","2:00 PM - 2:59 PM","-82.8866576372337","42.6157234587812","Macomb","Macomb County: Mt. Clemens","2018461753","Driver/Cyclist Action - Turning Left","Pickup Truck","Motor Vehicle","2018","2018767959","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","19"
"2018266558","Intersection Crash - Within Intersection","October","Other","27","2018","2:00 PM - 2:59 PM","-82.8866576372337","42.6157234587812","Macomb","Macomb County: Mt. Clemens","2018461753","Driver/Cyclist Action - Turning Left","Pickup Truck","Motor Vehicle","2018","2018767960","Male","Suspected Serious Injury (A)","Injured Passenger","67"
"2018266558","Intersection Crash - Within Intersection","October","Other","27","2018","2:00 PM - 2:59 PM","-82.8866576372337","42.6157234587812","Macomb","Macomb County: Mt. Clemens","2018461753","Driver/Cyclist Action - Turning Left","Pickup Truck","Motor Vehicle","2018","2018767961","Male","Suspected Serious Injury (A)","Injured Passenger","20"
"2018266558","Intersection Crash - Within Intersection","October","Other","27","2018","2:00 PM - 2:59 PM","-82.8866576372337","42.6157234587812","Macomb","Macomb County: Mt. Clemens","2018461754","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2012","2018767964","Female","Suspected Serious Injury (A)","Motor Vehicle Driver","57"
"2018266558","Intersection Crash - Within Intersection","October","Other","27","2018","2:00 PM - 2:59 PM","-82.8866576372337","42.6157234587812","Macomb","Macomb County: Mt. Clemens","2018461755","Driver/Cyclist Action - Slowing/Stopping on Roadway","Pickup Truck","Motor Vehicle","2004","2018767965","Male","No Injury (O)","Motor Vehicle Driver","56"
"2018266873","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","November","Other","3","2018","4:00 PM - 4:59 PM","-83.2040030637005","42.2762751941866","Wayne","Wayne County: Allen Park","2018462247","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2003","2018768635","Male","Suspected Minor Injury (B)","Motor Vehicle Driver","50"
"2018266873","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","November","Other","3","2018","4:00 PM - 4:59 PM","-83.2040030637005","42.2762751941866","Wayne","Wayne County: Allen Park","2018462248","Driver/Cyclist Action - Stopped on Roadway","Passenger Car, SUV, Van","Motor Vehicle","2012","2018768636","Female","Suspected Serious Injury (A)","Motor Vehicle Driver","22"
"2018266873","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","November","Other","3","2018","4:00 PM - 4:59 PM","-83.2040030637005","42.2762751941866","Wayne","Wayne County: Allen Park","2018462249","Driver/Cyclist Action - Stopped on Roadway","Passenger Car, SUV, Van","Motor Vehicle","2015","2018768639","Male","No Injury (O)","Motor Vehicle Driver","28"
"2018266873","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","November","Other","3","2018","4:00 PM - 4:59 PM","-83.2040030637005","42.2762751941866","Wayne","Wayne County: Allen Park","2018462250","Driver/Cyclist Action - Stopped on Roadway","Passenger Car, SUV, Van","Motor Vehicle","2003","2018768640","Female","No Injury (O)","Motor Vehicle Driver","24"
"2018266878","Freeway Crash - All Other Freeway Areas","June","Single Motor Vehicle","25","2018","12:00 Midnight - 12:59 AM","-83.3424187651586","42.2390765421512","Wayne","Wayne County: Romulus","2018462259","Pedestrian Action - In Roadway Against Traffic","Uncoded & Errors","Pedestrian","Invalid Number","2018768651","Male","Fatal Injury (K)","Pedestrian","30"
"2018266878","Freeway Crash - All Other Freeway Areas","June","Single Motor Vehicle","25","2018","12:00 Midnight - 12:59 AM","-83.3424187651586","42.2390765421512","Wayne","Wayne County: Romulus","2018462260","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2015","2018768652","Female","Possible Injury (C)","Injured Passenger","49"
"2018266878","Freeway Crash - All Other Freeway Areas","June","Single Motor Vehicle","25","2018","12:00 Midnight - 12:59 AM","-83.3424187651586","42.2390765421512","Wayne","Wayne County: Romulus","2018462260","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2015","2018768653","Male","No Injury (O)","Motor Vehicle Driver","49"
"2018266917","Intersection Crash - Intersection Related Other","November","Other","15","2018","8:00 PM - 8:59 PM","-83.1981940854866","42.3878368696477","Wayne","Wayne County: Detroit","2018462325","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2011","2018768754","Female","Suspected Serious Injury (A)","Motor Vehicle Driver","17"
"2018266917","Intersection Crash - Intersection Related Other","November","Other","15","2018","8:00 PM - 8:59 PM","-83.1981940854866","42.3878368696477","Wayne","Wayne County: Detroit","2018462325","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2011","2018768755","Male","Suspected Serious Injury (A)","Injured Passenger","38"
"2018266917","Intersection Crash - Intersection Related Other","November","Other","15","2018","8:00 PM - 8:59 PM","-83.1981940854866","42.3878368696477","Wayne","Wayne County: Detroit","2018462325","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2011","2018768756","Male","Possible Injury (C)","Injured Passenger","21"
"2018266917","Intersection Crash - Intersection Related Other","November","Other","15","2018","8:00 PM - 8:59 PM","-83.1981940854866","42.3878368696477","Wayne","Wayne County: Detroit","2018462326","Driver/Cyclist Action - Turning Right","Passenger Car, SUV, Van","Motor Vehicle","2001","2018768758","Female","Possible Injury (C)","Motor Vehicle Driver","51"
"2018266917","Intersection Crash - Intersection Related Other","November","Other","15","2018","8:00 PM - 8:59 PM","-83.1981940854866","42.3878368696477","Wayne","Wayne County: Detroit","2018462326","Driver/Cyclist Action - Turning Right","Passenger Car, SUV, Van","Motor Vehicle","2001","2018768759","Female","Possible Injury (C)","Injured Passenger","29"
"2018266917","Intersection Crash - Intersection Related Other","November","Other","15","2018","8:00 PM - 8:59 PM","-83.1981940854866","42.3878368696477","Wayne","Wayne County: Detroit","2018462326","Driver/Cyclist Action - Turning Right","Passenger Car, SUV, Van","Motor Vehicle","2001","2018768760","Male","Possible Injury (C)","Injured Passenger","5"
"2018266948","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","October","Single Motor Vehicle","28","2018","2:00 AM - 2:59 AM","-83.0264384802907","42.4339239979353","Wayne","Wayne County: Detroit","2018462387","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2008","2018768851","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","28"
"2018266948","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","October","Single Motor Vehicle","28","2018","2:00 AM - 2:59 AM","-83.0264384802907","42.4339239979353","Wayne","Wayne County: Detroit","2018462387","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2008","2018768852","Male","Suspected Minor Injury (B)","Injured Passenger","21"
"2018266948","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","October","Single Motor Vehicle","28","2018","2:00 AM - 2:59 AM","-83.0264384802907","42.4339239979353","Wayne","Wayne County: Detroit","2018462387","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2008","2018768853","Female","No Injury (O)","Uninjured Passenger","26"
"2018266952","Intersection Crash - Intersection Related Other","September","Angle","3","2018","5:00 PM - 5:59 PM","-83.1435843330002","42.4297843592835","Wayne","Wayne County: Detroit","2018462394","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2007","2018768862","Male","No Injury (O)","Motor Vehicle Driver","20"
"2018266952","Intersection Crash - Intersection Related Other","September","Angle","3","2018","5:00 PM - 5:59 PM","-83.1435843330002","42.4297843592835","Wayne","Wayne County: Detroit","2018462394","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2007","2018768863","Female","Suspected Serious Injury (A)","Injured Passenger","20"
"2018266952","Intersection Crash - Intersection Related Other","September","Angle","3","2018","5:00 PM - 5:59 PM","-83.1435843330002","42.4297843592835","Wayne","Wayne County: Detroit","2018462394","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2007","2018768864","Female","No Injury (O)","Uninjured Passenger","1"
"2018266952","Intersection Crash - Intersection Related Other","September","Angle","3","2018","5:00 PM - 5:59 PM","-83.1435843330002","42.4297843592835","Wayne","Wayne County: Detroit","2018462395","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2002","2018768865","Male","No Injury (O)","Motor Vehicle Driver","37"
