Occupants/people/parties for the Year 2006 for the Entire State filtered by Worst Injury in Crash (Fatal Injury (K) or Suspected Serious Injury (A))

"Crash Instance","Area of Road at Crash","Crash Month","Crash Type","Crash Day","Crash Year","Time of Day","Crash Longitude","Crash Latitude","County","City or Township","Vehicle Instance","Action Prior to Crash","Vehicle Type","Traffic Unit Type","Vehicle Model Year","Person Instance","Person Gender","Person Degree of Injury","Party Type","Person Age"
"2006185593","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","August","Angle","3","2006","4:00 PM - 4:59 PM","-83.935478210449","42.65556716919","Livingston","Livingston County: Howell Twp.","2006317591","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1989","2006496787","Male","Possible Injury (C)","Injured Passenger","20"
"2006185593","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","August","Angle","3","2006","4:00 PM - 4:59 PM","-83.935478210449","42.65556716919","Livingston","Livingston County: Howell Twp.","2006317592","Driver/Cyclist Action - Avoiding Vehicle (front/back)","Passenger Car, SUV, Van","Motor Vehicle","2003","2006496788","Male","Suspected Minor Injury (B)","Motor Vehicle Driver","39"
"2006185593","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","August","Angle","3","2006","4:00 PM - 4:59 PM","-83.935478210449","42.65556716919","Livingston","Livingston County: Howell Twp.","2006317592","Driver/Cyclist Action - Avoiding Vehicle (front/back)","Passenger Car, SUV, Van","Motor Vehicle","2003","2006496789","Female","Suspected Minor Injury (B)","Injured Passenger","27"
"2006185593","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","August","Angle","3","2006","4:00 PM - 4:59 PM","-83.935478210449","42.65556716919","Livingston","Livingston County: Howell Twp.","2006317592","Driver/Cyclist Action - Avoiding Vehicle (front/back)","Passenger Car, SUV, Van","Motor Vehicle","2003","2006496790","Female","Suspected Minor Injury (B)","Injured Passenger","2"
"2006185628","Intersection Crash - Within Intersection","August","Angle","31","2006","7:00 AM - 7:59 AM","-83.370452880859","42.752136230469","Oakland","Oakland County: Independence Twp.","2006317650","Driver/Cyclist Action - Turning Left","Passenger Car, SUV, Van","Motor Vehicle","2001","2006496882","Female","Suspected Serious Injury (A)","Motor Vehicle Driver","30"
"2006185628","Intersection Crash - Within Intersection","August","Angle","31","2006","7:00 AM - 7:59 AM","-83.370452880859","42.752136230469","Oakland","Oakland County: Independence Twp.","2006317651","Driver/Cyclist Action - Going Straight Ahead","Motor Home","Motor Vehicle","1995","2006496883","Male","Suspected Minor Injury (B)","Motor Vehicle Driver","58"
"2006185630","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","August","Single Motor Vehicle","21","2006","7:00 AM - 7:59 AM","-83.550422668457","42.706356048584","Oakland","Oakland County: Springfield Twp.","2006317654","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2003","2006496886","Female","Suspected Serious Injury (A)","Motor Vehicle Driver","20"
"2006185731","Uncoded & Errors","July","Single Motor Vehicle","1","2006","11:00 PM - 11:59 PM","-82.604019165039","43.165271759033","St. Clair","St. Clair County: Grant Twp.","2006317851","Driver/Cyclist Action - Going Straight Ahead","Motorcycle","Motor Vehicle","Invalid Number","2006497201","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","25"
"2006185780","Intersection Crash - Intersection Related Other","August","Single Motor Vehicle","21","2006","4:00 PM - 4:59 PM","-84.51016998291","42.74248123169","Ingham","Ingham County: Lansing Twp.","2006317931","Driver/Cyclist Action - Turning Left","Passenger Car, SUV, Van","Motor Vehicle","1996","2006497313","Female","No Injury (O)","Motor Vehicle Driver","22"
"2006185780","Intersection Crash - Intersection Related Other","August","Single Motor Vehicle","21","2006","4:00 PM - 4:59 PM","-84.51016998291","42.74248123169","Ingham","Ingham County: Lansing Twp.","2006317932","Pedestrian Action - Crossing at Intersection","Uncoded & Errors","Pedestrian","Invalid Number","2006497316","Female","Suspected Serious Injury (A)","Pedestrian","43"
