Occupants/people/parties for the Year 2005 for the Entire State filtered by Worst Injury in Crash (Fatal Injury (K) or Suspected Serious Injury (A))

"Crash Instance","Area of Road at Crash","Crash Month","Crash Type","Crash Day","Crash Year","Time of Day","Crash Longitude","Crash Latitude","County","City or Township","Vehicle Instance","Action Prior to Crash","Vehicle Type","Traffic Unit Type","Vehicle Model Year","Person Instance","Person Gender","Person Degree of Injury","Party Type","Person Age"
"2005155406","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","July","Angle","7","2005","5:00 PM - 5:59 PM","-85.382613","44.915466","Antrim","Antrim County: Elk Rapids Twp.","2005264016","Driver/Cyclist Action - Turning Left","Passenger Car, SUV, Van","Motor Vehicle","1985","2005406174","Male","No Injury (O)","Motor Vehicle Driver","87"
"2005155461","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","July","Head-On","7","2005","4:00 PM - 4:59 PM","-83.724165","42.996249","Genesee","Genesee County: Flint","2005264124","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2002","2005406378","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","43"
"2005155461","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","July","Head-On","7","2005","4:00 PM - 4:59 PM","-83.724165","42.996249","Genesee","Genesee County: Flint","2005264125","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2004","2005406381","Female","Possible Injury (C)","Motor Vehicle Driver","44"
"2005155472","Freeway Crash - Rest Area Related","July","Head-On - Left Turn","10","2005","5:00 PM - 5:59 PM","-83.670198","43.053528","Genesee","Genesee County: Flint","2005264146","Driver/Cyclist Action - Turning Left","Passenger Car, SUV, Van","Motor Vehicle","2002","2005406422","Female","No Injury (O)","Motor Vehicle Driver","29"
"2005155472","Freeway Crash - Rest Area Related","July","Head-On - Left Turn","10","2005","5:00 PM - 5:59 PM","-83.670198","43.053528","Genesee","Genesee County: Flint","2005264147","Driver/Cyclist Action - Going Straight Ahead","Motorcycle","Motor Vehicle","1999","2005406424","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","63"
"2005155513","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Single Motor Vehicle","25","2005","2:00 PM - 2:59 PM","-82.994164","44.042669","Huron","Huron County: Port Austin","2005264217","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1998","2005406533","Female","No Injury (O)","Motor Vehicle Driver","56"
"2005155513","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Single Motor Vehicle","25","2005","2:00 PM - 2:59 PM","-82.994164","44.042669","Huron","Huron County: Port Austin","2005264217","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1998","2005406534","Female","No Injury (O)","Uninjured Passenger","Invalid Number"
"2005155513","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Single Motor Vehicle","25","2005","2:00 PM - 2:59 PM","-82.994164","44.042669","Huron","Huron County: Port Austin","2005264218","Pedestrian Action - Crossing Not at Intersection","Uncoded & Errors","Pedestrian","Invalid Number","2005406537","Male","Suspected Serious Injury (A)","Pedestrian","67"
"2005155545","Intersection Crash - Within Intersection","May","Angle","15","2005","1:00 AM - 1:59 AM","-85.640695","42.277039","Kalamazoo","Kalamazoo County: Kalamazoo","2005264274","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2001","2005406658","Male","Possible Injury (C)","Motor Vehicle Driver","22"
"2005155545","Intersection Crash - Within Intersection","May","Angle","15","2005","1:00 AM - 1:59 AM","-85.640695","42.277039","Kalamazoo","Kalamazoo County: Kalamazoo","2005264274","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2001","2005406659","Male","No Injury (O)","Uninjured Passenger","Invalid Number"
