Occupants/people/parties for the Year 2016 for the Entire State filtered by Worst Injury in Crash (Fatal Injury (K) or Suspected Serious Injury (A))

"Crash Instance","Area of Road at Crash","Crash Month","Crash Type","Crash Day","Crash Year","Time of Day","Crash Longitude","Crash Latitude","County","City or Township","Vehicle Instance","Action Prior to Crash","Vehicle Type","Traffic Unit Type","Vehicle Model Year","Person Instance","Person Gender","Person Degree of Injury","Party Type","Person Age"
"2016117245","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Other","30","2016","3:00 PM - 3:59 PM","-85.9572685176269","42.3973551267016","Van Buren","Van Buren County: Bloomingdale Twp.","2016202249","Driver/Cyclist Action - Going Straight Ahead","Other (non-registered farm equipment, construction equipment, snow plows, etc.)","Motor Vehicle","2016","2016312970","Male","No Injury (O)","Motor Vehicle Driver","22"
"2016117256","Intersection Crash - Within Intersection","June","Rear-End","5","2016","12:00 Noon - 12:59 PM","-83.0526321075725","42.3257297981576","Wayne","Wayne County: Detroit","2016202264","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2005","2016313003","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","19"
"2016117256","Intersection Crash - Within Intersection","June","Rear-End","5","2016","12:00 Noon - 12:59 PM","-83.0526321075725","42.3257297981576","Wayne","Wayne County: Detroit","2016202264","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2005","2016313004","Male","Suspected Serious Injury (A)","Injured Passenger","15"
"2016117256","Intersection Crash - Within Intersection","June","Rear-End","5","2016","12:00 Noon - 12:59 PM","-83.0526321075725","42.3257297981576","Wayne","Wayne County: Detroit","2016202264","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2005","2016313005","Male","Suspected Serious Injury (A)","Injured Passenger","9"
"2016117256","Intersection Crash - Within Intersection","June","Rear-End","5","2016","12:00 Noon - 12:59 PM","-83.0526321075725","42.3257297981576","Wayne","Wayne County: Detroit","2016202264","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2005","2016313006","Male","No Injury (O)","Uninjured Passenger","18"
"2016117256","Intersection Crash - Within Intersection","June","Rear-End","5","2016","12:00 Noon - 12:59 PM","-83.0526321075725","42.3257297981576","Wayne","Wayne County: Detroit","2016202265","Driver/Cyclist Action - Stopped on Roadway","Passenger Car, SUV, Van","Motor Vehicle","2014","2016313008","Male","No Injury (O)","Motor Vehicle Driver","44"
"2016117256","Intersection Crash - Within Intersection","June","Rear-End","5","2016","12:00 Noon - 12:59 PM","-83.0526321075725","42.3257297981576","Wayne","Wayne County: Detroit","2016202265","Driver/Cyclist Action - Stopped on Roadway","Passenger Car, SUV, Van","Motor Vehicle","2014","2016313009","Female","Suspected Minor Injury (B)","Injured Passenger","39"
"2016117256","Intersection Crash - Within Intersection","June","Rear-End","5","2016","12:00 Noon - 12:59 PM","-83.0526321075725","42.3257297981576","Wayne","Wayne County: Detroit","2016202265","Driver/Cyclist Action - Stopped on Roadway","Passenger Car, SUV, Van","Motor Vehicle","2014","2016313010","Male","Suspected Minor Injury (B)","Injured Passenger","69"
"2016117256","Intersection Crash - Within Intersection","June","Rear-End","5","2016","12:00 Noon - 12:59 PM","-83.0526321075725","42.3257297981576","Wayne","Wayne County: Detroit","2016202265","Driver/Cyclist Action - Stopped on Roadway","Passenger Car, SUV, Van","Motor Vehicle","2014","2016313011","Male","No Injury (O)","Uninjured Passenger","8"
"2016117256","Intersection Crash - Within Intersection","June","Rear-End","5","2016","12:00 Noon - 12:59 PM","-83.0526321075725","42.3257297981576","Wayne","Wayne County: Detroit","2016202265","Driver/Cyclist Action - Stopped on Roadway","Passenger Car, SUV, Van","Motor Vehicle","2014","2016313012","Female","No Injury (O)","Uninjured Passenger","12"
