Occupants/people/parties for the Year 2008 for the Entire State filtered by Worst Injury in Crash (Fatal Injury (K) or Suspected Serious Injury (A))

"Crash Instance","Area of Road at Crash","Crash Month","Crash Type","Crash Day","Crash Year","Time of Day","Crash Longitude","Crash Latitude","County","City or Township","Vehicle Instance","Action Prior to Crash","Vehicle Type","Traffic Unit Type","Vehicle Model Year","Person Instance","Person Gender","Person Degree of Injury","Party Type","Person Age"
"2008144946","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Angle","26","2008","4:00 PM - 4:59 PM","-84.097210543317","41.752238751866","Lenawee","Lenawee County: Fairfield Twp.","2008240150","Driver/Cyclist Action - Entering Roadway","Other (non-registered farm equipment, construction equipment, snow plows, etc.)","Motor Vehicle","Uncoded & Errors","2008364904","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","50"
"2008144946","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Angle","26","2008","4:00 PM - 4:59 PM","-84.097210543317","41.752238751866","Lenawee","Lenawee County: Fairfield Twp.","2008240151","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1999","2008364905","Female","No Injury (O)","Motor Vehicle Driver","60"
"2008144950","Other Non-Freeway Areas - Curved Roadway (not related to other selections)","July","Single Motor Vehicle","5","2008","8:00 PM - 8:59 PM","-84.297050782134","41.901720592446","Lenawee","Lenawee County: Rollin Twp.","2008240157","Driver/Cyclist Action - Going Straight Ahead","Motorcycle","Motor Vehicle","2007","2008364915","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","51"
"2008144980","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Sideswipe - Same Direction","19","2008","1:00 PM - 1:59 PM","-83.926569173112","42.60605045837","Livingston","Livingston County: Howell","2008240203","Driver/Cyclist Action - Changing Lanes","Pickup Truck","Motor Vehicle","2004","2008364986","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","58"
"2008144980","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Sideswipe - Same Direction","19","2008","1:00 PM - 1:59 PM","-83.926569173112","42.60605045837","Livingston","Livingston County: Howell","2008240204","Driver/Cyclist Action - Going Straight Ahead","Motor Home","Motor Vehicle","2002","2008364987","Male","No Injury (O)","Motor Vehicle Driver","73"
"2008144980","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Sideswipe - Same Direction","19","2008","1:00 PM - 1:59 PM","-83.926569173112","42.60605045837","Livingston","Livingston County: Howell","2008240204","Driver/Cyclist Action - Going Straight Ahead","Motor Home","Motor Vehicle","2002","2008364988","Uncoded & Errors","Uncoded & Errors","Uninjured Passenger","Invalid Number"
"2008145004","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Other/Unknown","2","2008","8:00 PM - 8:59 PM","-83.15130479205","42.224504443129","Wayne","Wayne County: Wyandotte","2008240251","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1995","2008365057","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","80"
"2008145004","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Other/Unknown","2","2008","8:00 PM - 8:59 PM","-83.15130479205","42.224504443129","Wayne","Wayne County: Wyandotte","2008240252","Driver/Cyclist Action - Parked","Pickup Truck","Motor Vehicle","Uncoded & Errors","2008365059","Uncoded & Errors","Uncoded & Errors","Motor Vehicle Driver","Invalid Number"
"2008145004","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Other/Unknown","2","2008","8:00 PM - 8:59 PM","-83.15130479205","42.224504443129","Wayne","Wayne County: Wyandotte","2008240253","Driver/Cyclist Action - Parked","Pickup Truck","Motor Vehicle","2000","2008365061","Uncoded & Errors","Uncoded & Errors","Motor Vehicle Driver","Invalid Number"
"2008145019","Intersection Crash - Within Intersection","June","Angle","21","2008","3:00 PM - 3:59 PM","-86.24276548411","43.197985628757","Muskegon","Muskegon County: Muskegon Heights","2008240281","Driver/Cyclist Action - Going Straight Ahead","Moped/Goped","Motor Vehicle","1969","2008365109","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","18"
