Occupants/people/parties for the Year 2017 for the Entire State filtered by Worst Injury in Crash (Fatal Injury (K) or Suspected Serious Injury (A))

"Crash Instance","Area of Road at Crash","Crash Month","Crash Type","Crash Day","Crash Year","Time of Day","Crash Longitude","Crash Latitude","County","City or Township","Vehicle Instance","Action Prior to Crash","Vehicle Type","Traffic Unit Type","Vehicle Model Year","Person Instance","Person Gender","Person Degree of Injury","Party Type","Person Age"
"2017146845","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","September","Other","16","2017","11:00 AM - 11:59 AM","-83.6248453106361","42.7909706849374","Oakland","Oakland County: Holly","2017262905","Driver/Cyclist Action - Stopped on Roadway","Uncoded & Errors","Pedestrian","Uncoded & Errors","2017441291","Male","Suspected Serious Injury (A)","Pedestrian","50"
"2017146866","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","September","Single Motor Vehicle","19","2017","10:00 PM - 10:59 PM","-83.1899368091292","42.5215500536552","Oakland","Oakland County: Royal Oak","2017262944","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2009","2017441369","Female","No Injury (O)","Motor Vehicle Driver","51"
"2017146866","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","September","Single Motor Vehicle","19","2017","10:00 PM - 10:59 PM","-83.1899368091292","42.5215500536552","Oakland","Oakland County: Royal Oak","2017262945","Pedestrian Action - Crossing Not at Intersection","Uncoded & Errors","Pedestrian","Uncoded & Errors","2017441372","Male","Fatal Injury (K)","Pedestrian","37"
"2017146869","Intersection Crash - Within Intersection","September","Angle","20","2017","11:00 AM - 11:59 AM","-83.1178672440436","42.4984072568202","Oakland","Oakland County: Royal Oak","2017262950","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1999","2017441380","Male","Possible Injury (C)","Motor Vehicle Driver","19"
"2017146869","Intersection Crash - Within Intersection","September","Angle","20","2017","11:00 AM - 11:59 AM","-83.1178672440436","42.4984072568202","Oakland","Oakland County: Royal Oak","2017262951","Driver/Cyclist Action - Going Straight Ahead","Pickup Truck","Motor Vehicle","1997","2017441382","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","43"
"2017146903","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","September","Head-On","13","2017","2:00 PM - 2:59 PM","-83.4779554479409","42.5450164457839","Oakland","Oakland County: Wolverine Lake","2017263023","Other","Passenger Car, SUV, Van","Motor Vehicle","2003","2017441511","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","27"
"2017146903","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","September","Head-On","13","2017","2:00 PM - 2:59 PM","-83.4779554479409","42.5450164457839","Oakland","Oakland County: Wolverine Lake","2017263024","Driver/Cyclist Action - Going Straight Ahead","Truck/Bus (over 10,000 lbs. GVWR/8+ occupants/hazmat placard) ","Motor Vehicle","2017","2017441513","Female","No Injury (O)","Motor Vehicle Driver","47"
"2017146912","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","September","Single Motor Vehicle","18","2017","9:00 AM - 9:59 AM","-83.4119934228448","42.5874171168407","Oakland","Oakland County: West Bloomfield Twp.","2017263042","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2008","2017441546","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","40"
"2017147010","Freeway Crash - Entrance/Exit Ramp Related","September","Rear-End","16","2017","4:00 PM - 4:59 PM","-83.2150503102189","42.3107682962836","Wayne","Wayne County: Dearborn","2017263231","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","1999","2017441918","Female","No Injury (O)","Motor Vehicle Driver","66"
"2017147010","Freeway Crash - Entrance/Exit Ramp Related","September","Rear-End","16","2017","4:00 PM - 4:59 PM","-83.2150503102189","42.3107682962836","Wayne","Wayne County: Dearborn","2017263232","Driver/Cyclist Action - Slowing/Stopping on Roadway","Passenger Car, SUV, Van","Motor Vehicle","2017","2017441920","Female","Suspected Serious Injury (A)","Injured Passenger","80"
