Occupants/people/parties for the Year 2019 for the Entire State filtered by Worst Injury in Crash (Fatal Injury (K) or Suspected Serious Injury (A))

"Crash Instance","Area of Road at Crash","Crash Month","Crash Type","Crash Day","Crash Year","Time of Day","Crash Longitude","Crash Latitude","County","City or Township","Vehicle Instance","Action Prior to Crash","Vehicle Type","Traffic Unit Type","Vehicle Model Year","Person Instance","Person Gender","Person Degree of Injury","Party Type","Person Age"
"2019122878","Intersection Crash - Within Intersection","June","Angle","1","2019","2:00 PM - 2:59 PM","-85.4039449527123","44.772801693678","Grand Traverse","Grand Traverse County: Whitewater Twp.","2019209517","Driver/Cyclist Action - Going Straight Ahead","Pickup Truck","Motor Vehicle","2000","2019344304","Female","Suspected Minor Injury (B)","Injured Passenger","67"
"2019122888","Intersection Crash - Driveway Related (within 150 feet of nearest edge of intersection)","June","Single Motor Vehicle","4","2019","7:00 PM - 7:59 PM","-85.5782484483663","44.780237113061","Grand Traverse","Grand Traverse County: Peninsula Twp.","2019209529","Driver/Cyclist Action - Turning Left","Passenger Car, SUV, Van","Motor Vehicle","1999","2019344318","Male","No Injury (O)","Motor Vehicle Driver","54"
"2019122888","Intersection Crash - Driveway Related (within 150 feet of nearest edge of intersection)","June","Single Motor Vehicle","4","2019","7:00 PM - 7:59 PM","-85.5782484483663","44.780237113061","Grand Traverse","Grand Traverse County: Peninsula Twp.","2019209530","Driver/Cyclist Action - Going Straight Ahead","Uncoded & Errors","Bicycle","Invalid Number","2019344321","Male","Suspected Serious Injury (A)","Bicyclist","26"
"2019122945","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Rear-End","18","2019","7:00 PM - 7:59 PM","-84.5842755113947","42.7260995845714","Ingham","Ingham County: Lansing Twp.","2019209619","Driver/Cyclist Action - Going Straight Ahead","Pickup Truck","Motor Vehicle","2015","2019344446","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","51"
"2019122945","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Rear-End","18","2019","7:00 PM - 7:59 PM","-84.5842755113947","42.7260995845714","Ingham","Ingham County: Lansing Twp.","2019209620","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2004","2019344448","Male","Possible Injury (C)","Motor Vehicle Driver","27"
"2019122984","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Single Motor Vehicle","31","2019","5:00 AM - 5:59 AM","-85.7265857472131","43.1992745793662","Kent","Kent County: Sparta Twp.","2019209686","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2009","2019344540","Male","Fatal Injury (K)","Motor Vehicle Driver","38"
"2019123008","Intersection Crash - Intersection Related Other","May","Angle","21","2019","3:00 PM - 3:59 PM","-85.6690722851399","42.826219803234","Kent","Kent County: Byron Twp.","2019209724","Driver/Cyclist Action - Starting Up on Roadway","Pickup Truck","Motor Vehicle","2003","2019344596","Male","No Injury (O)","Motor Vehicle Driver","31"
"2019123008","Intersection Crash - Intersection Related Other","May","Angle","21","2019","3:00 PM - 3:59 PM","-85.6690722851399","42.826219803234","Kent","Kent County: Byron Twp.","2019209725","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2014","2019344599","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","23"
"2019123048","Intersection Crash - Within Intersection","May","Head-On - Left Turn","17","2019","11:00 PM - 11:59 PM","-85.5879990616993","42.9052448403676","Kent","Kent County: Kentwood","2019209807","Driver/Cyclist Action - Turning Left","Passenger Car, SUV, Van","Motor Vehicle","2008","2019344703","Male","No Injury (O)","Motor Vehicle Driver","36"
"2019123048","Intersection Crash - Within Intersection","May","Head-On - Left Turn","17","2019","11:00 PM - 11:59 PM","-85.5879990616993","42.9052448403676","Kent","Kent County: Kentwood","2019209808","Driver/Cyclist Action - Going Straight Ahead","Motorcycle","Motor Vehicle","2007","2019344704","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","34"
"2019123106","Intersection Crash - Intersection Related Other","June","Head-On","3","2019","9:00 PM - 9:59 PM","-82.9726881648099","42.6120993816234","Macomb","Macomb County: Sterling Heights","2019209903","Driver/Cyclist Action - Involved in Prior Crash at Same Location","Passenger Car, SUV, Van","Motor Vehicle","2013","2019344833","Male","No Injury (O)","Motor Vehicle Driver","26"
"2019123106","Intersection Crash - Intersection Related Other","June","Head-On","3","2019","9:00 PM - 9:59 PM","-82.9726881648099","42.6120993816234","Macomb","Macomb County: Sterling Heights","2019209904","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2009","2019344835","Female","Suspected Serious Injury (A)","Motor Vehicle Driver","61"
"2019123112","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Angle","3","2019","3:00 PM - 3:59 PM","-82.905855666144","42.6283750674186","Macomb","Macomb County: Clinton Twp.","2019209915","Driver/Cyclist Action - Turning Right","Passenger Car, SUV, Van","Motor Vehicle","2004","2019344854","Female","Suspected Serious Injury (A)","Motor Vehicle Driver","37"
