Occupants/people/parties for the Year 2022 for the Entire State filtered by Worst Injury in Crash (Fatal Injury (K) or Suspected Serious Injury (A))

"Crash Instance","Area of Road at Crash","Crash Month","Crash Type","Crash Day","Crash Year","Time of Day","Crash Longitude","Crash Latitude","County","City or Township","Vehicle Instance","Action Prior to Crash","Vehicle Type","Traffic Unit Type","Vehicle Model Year","Person Instance","Person Gender","Person Degree of Injury","Party Type","Person Age"
"202217710","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","January","Other","28","2022","2:00 PM - 2:59 PM","-84.4092483208761","42.6545808092912","Ingham","Ingham County: Alaiedon Twp.","202227820","Driver/Cyclist Action - Turning Left","Passenger Car, SUV, Van","Motor Vehicle","1992","202242746","Female","Suspected Serious Injury (A)","Motor Vehicle Driver","59"
"202217887","Intersection Crash - Within Intersection","January","Angle","28","2022","3:00 PM - 3:59 PM","-84.2469927022779","43.6521656834655","Midland","Midland County: Midland","202228137","Driver/Cyclist Action - Turning Left","Passenger Car, SUV, Van","Motor Vehicle","2002","202243187","Female","Suspected Serious Injury (A)","Motor Vehicle Driver","46"
"202217887","Intersection Crash - Within Intersection","January","Angle","28","2022","3:00 PM - 3:59 PM","-84.2469927022779","43.6521656834655","Midland","Midland County: Midland","202228137","Driver/Cyclist Action - Turning Left","Passenger Car, SUV, Van","Motor Vehicle","2002","202243188","Male","Suspected Serious Injury (A)","Injured Passenger","22"
"202217887","Intersection Crash - Within Intersection","January","Angle","28","2022","3:00 PM - 3:59 PM","-84.2469927022779","43.6521656834655","Midland","Midland County: Midland","202228138","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2010","202243190","Female","Suspected Minor Injury (B)","Motor Vehicle Driver","25"
"202217887","Intersection Crash - Within Intersection","January","Angle","28","2022","3:00 PM - 3:59 PM","-84.2469927022779","43.6521656834655","Midland","Midland County: Midland","202228138","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2010","202243191","Female","Possible Injury (C)","Injured Passenger","7"
"202217887","Intersection Crash - Within Intersection","January","Angle","28","2022","3:00 PM - 3:59 PM","-84.2469927022779","43.6521656834655","Midland","Midland County: Midland","202228138","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2010","202243192","Female","Possible Injury (C)","Injured Passenger","3"
"202217887","Intersection Crash - Within Intersection","January","Angle","28","2022","3:00 PM - 3:59 PM","-84.2469927022779","43.6521656834655","Midland","Midland County: Midland","202228138","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2010","202243193","Female","No Injury (O)","Uninjured Passenger","1"
"202217887","Intersection Crash - Within Intersection","January","Angle","28","2022","3:00 PM - 3:59 PM","-84.2469927022779","43.6521656834655","Midland","Midland County: Midland","202228139","Driver/Cyclist Action - Going Straight Ahead","Pickup Truck","Motor Vehicle","2001","202243194","Male","No Injury (O)","Motor Vehicle Driver","18"
"202217888","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","January","Rear-End","25","2022","9:00 PM - 9:59 PM","-83.604819261168","41.8946679926949","Monroe","Monroe County: Ida Twp.","202228140","Driver/Cyclist Action - Going Straight Ahead","Pickup Truck","Motor Vehicle","2008","202243195","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","27"
"202217888","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","January","Rear-End","25","2022","9:00 PM - 9:59 PM","-83.604819261168","41.8946679926949","Monroe","Monroe County: Ida Twp.","202228141","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2020","202243196","Male","No Injury (O)","Motor Vehicle Driver","55"
"202217896","Intersection Crash - Within Intersection","January","Sideswipe - Opposite Directions","25","2022","7:00 AM - 7:59 AM","-83.4081067596084","41.9356039073065","Monroe","Monroe County: Monroe","202228153","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2018","202243215","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","44"
"202217896","Intersection Crash - Within Intersection","January","Sideswipe - Opposite Directions","25","2022","7:00 AM - 7:59 AM","-83.4081067596084","41.9356039073065","Monroe","Monroe County: Monroe","202228154","Driver/Cyclist Action - Stopped on Roadway","Pickup Truck","Motor Vehicle","2017","202243217","Male","No Injury (O)","Motor Vehicle Driver","58"
"202217902","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","January","Single Motor Vehicle","20","2022","1:00 AM - 1:59 AM","-83.9246320848409","44.1710929627326","Ogemaw","Ogemaw County: Richland Twp.","202228163","Driver/Cyclist Action - Going Straight Ahead","Pickup Truck","Motor Vehicle","2003","202243229","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","35"
"202218047","Other Non-Freeway Areas - Curved Roadway (not related to other selections)","January","Head-On","13","2022","12:00 Noon - 12:59 PM","-83.3773032406786","43.7731548013612","Huron","Huron County: Fairhaven Twp.","202228386","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2021","202243579","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","66"
"202218047","Other Non-Freeway Areas - Curved Roadway (not related to other selections)","January","Head-On","13","2022","12:00 Noon - 12:59 PM","-83.3773032406786","43.7731548013612","Huron","Huron County: Fairhaven Twp.","202228387","Driver/Cyclist Action - Negotiating a Curve","Passenger Car, SUV, Van","Motor Vehicle","2018","202243581","Female","Suspected Minor Injury (B)","Motor Vehicle Driver","25"
"202218072","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","January","Single Motor Vehicle","11","2022","7:00 AM - 7:59 AM","-82.9501048133023","42.5475263393711","Macomb","Macomb County: Fraser","202228423","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2020","202243656","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","35"
"202218225","Other Non-Freeway Areas - Curved Roadway (not related to other selections)","January","Rear-End","19","2022","4:00 PM - 4:59 PM","-86.6481012350311","46.4028901642591","Alger","Alger County: Munising","202228699","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2017","202244223","Female","Possible Injury (C)","Motor Vehicle Driver","26"
"202218225","Other Non-Freeway Areas - Curved Roadway (not related to other selections)","January","Rear-End","19","2022","4:00 PM - 4:59 PM","-86.6481012350311","46.4028901642591","Alger","Alger County: Munising","202228699","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2017","202244224","Female","No Injury (O)","Uninjured Passenger","22"
"202218225","Other Non-Freeway Areas - Curved Roadway (not related to other selections)","January","Rear-End","19","2022","4:00 PM - 4:59 PM","-86.6481012350311","46.4028901642591","Alger","Alger County: Munising","202228699","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2017","202244225","Female","No Injury (O)","Uninjured Passenger","50"
"202218225","Other Non-Freeway Areas - Curved Roadway (not related to other selections)","January","Rear-End","19","2022","4:00 PM - 4:59 PM","-86.6481012350311","46.4028901642591","Alger","Alger County: Munising","202228700","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2011","202244226","Female","No Injury (O)","Motor Vehicle Driver","51"
"202218225","Other Non-Freeway Areas - Curved Roadway (not related to other selections)","January","Rear-End","19","2022","4:00 PM - 4:59 PM","-86.6481012350311","46.4028901642591","Alger","Alger County: Munising","202228700","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2011","202244227","Female","Suspected Serious Injury (A)","Injured Passenger","40"
"202218225","Other Non-Freeway Areas - Curved Roadway (not related to other selections)","January","Rear-End","19","2022","4:00 PM - 4:59 PM","-86.6481012350311","46.4028901642591","Alger","Alger County: Munising","202228700","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2011","202244228","Male","No Injury (O)","Uninjured Passenger","47"
"202218360","Intersection Crash - Within Intersection","January","Angle","29","2022","9:00 PM - 9:59 PM","-84.0269615701149","42.9992364614849","Shiawassee","Shiawassee County: Venice Twp.","202228877","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2013","202244454","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","25"
"202218360","Intersection Crash - Within Intersection","January","Angle","29","2022","9:00 PM - 9:59 PM","-84.0269615701149","42.9992364614849","Shiawassee","Shiawassee County: Venice Twp.","202228877","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2013","202244455","Male","Suspected Serious Injury (A)","Injured Passenger","32"
"202218360","Intersection Crash - Within Intersection","January","Angle","29","2022","9:00 PM - 9:59 PM","-84.0269615701149","42.9992364614849","Shiawassee","Shiawassee County: Venice Twp.","202228878","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2004","202244458","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","20"
"202218360","Intersection Crash - Within Intersection","January","Angle","29","2022","9:00 PM - 9:59 PM","-84.0269615701149","42.9992364614849","Shiawassee","Shiawassee County: Venice Twp.","202228878","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2004","202244459","Female","Fatal Injury (K)","Injured Passenger","28"
"202218360","Intersection Crash - Within Intersection","January","Angle","29","2022","9:00 PM - 9:59 PM","-84.0269615701149","42.9992364614849","Shiawassee","Shiawassee County: Venice Twp.","202228878","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2004","202244460","Female","No Injury (O)","Uninjured Passenger","Invalid Number"
"202218485","Freeway Crash - Entrance/Exit Ramp Related","January","Single Motor Vehicle","28","2022","11:00 PM - 11:59 PM","-84.359958390083","42.2791927493111","Jackson","Jackson County: Leoni Twp.","202229064","Driver/Cyclist Action - Negotiating a Curve","Passenger Car, SUV, Van","Motor Vehicle","2009","202244740","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","20"
"202218485","Freeway Crash - Entrance/Exit Ramp Related","January","Single Motor Vehicle","28","2022","11:00 PM - 11:59 PM","-84.359958390083","42.2791927493111","Jackson","Jackson County: Leoni Twp.","202229064","Driver/Cyclist Action - Negotiating a Curve","Passenger Car, SUV, Van","Motor Vehicle","2009","202244741","Male","Possible Injury (C)","Injured Passenger","18"
"202218485","Freeway Crash - Entrance/Exit Ramp Related","January","Single Motor Vehicle","28","2022","11:00 PM - 11:59 PM","-84.359958390083","42.2791927493111","Jackson","Jackson County: Leoni Twp.","202229064","Driver/Cyclist Action - Negotiating a Curve","Passenger Car, SUV, Van","Motor Vehicle","2009","202244742","Female","Possible Injury (C)","Injured Passenger","21"
"202218525","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","January","Other","24","2022","7:00 AM - 7:59 AM","-85.4513429134766","43.1761211597733","Kent","Kent County: Courtland Twp.","202229124","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2001","202244815","Female","Possible Injury (C)","Motor Vehicle Driver","17"
