Occupants/people/parties for the Year 2022 for the Entire State filtered by Worst Injury in Crash (Fatal Injury (K) or Suspected Serious Injury (A))

"Crash Instance","Area of Road at Crash","Crash Month","Crash Type","Crash Day","Crash Year","Time of Day","Crash Longitude","Crash Latitude","County","City or Township","Vehicle Instance","Action Prior to Crash","Vehicle Type","Traffic Unit Type","Vehicle Model Year","Person Instance","Person Gender","Person Degree of Injury","Party Type","Person Age"
"2022116602","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Single Motor Vehicle","6","2022","3:00 PM - 3:59 PM","-83.6689576348237","41.866097091428","Monroe","Monroe County: Summerfield Twp.","2022196125","Driver/Cyclist Action - Going Straight Ahead","Pickup Truck","Motor Vehicle","2019","2022322809","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","72"
"2022116610","Freeway Crash - Curved Roadway","May","Single Motor Vehicle","31","2022","1:00 AM - 1:59 AM","-83.3103464242807","42.0034901946924","Monroe","Monroe County: Berlin Twp.","2022196138","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2012","2022322829","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","31"
"2022116719","Other Non-Freeway Areas - Driveway Related (not within 150 feet of intersection)","May","Angle","31","2022","2:00 PM - 2:59 PM","-85.6450542584563","41.9425234813626","St. Joseph","St. Joseph County: Three Rivers","2022196305","Driver/Cyclist Action - Turning Right","Passenger Car, SUV, Van","Motor Vehicle","2012","2022323056","Male","No Injury (O)","Motor Vehicle Driver","33"
"2022116719","Other Non-Freeway Areas - Driveway Related (not within 150 feet of intersection)","May","Angle","31","2022","2:00 PM - 2:59 PM","-85.6450542584563","41.9425234813626","St. Joseph","St. Joseph County: Three Rivers","2022196305","Driver/Cyclist Action - Turning Right","Passenger Car, SUV, Van","Motor Vehicle","2012","2022323057","Female","No Injury (O)","Uninjured Passenger","22"
"2022116719","Other Non-Freeway Areas - Driveway Related (not within 150 feet of intersection)","May","Angle","31","2022","2:00 PM - 2:59 PM","-85.6450542584563","41.9425234813626","St. Joseph","St. Joseph County: Three Rivers","2022196306","Driver/Cyclist Action - Starting Up on Roadway","Motorcycle","Motor Vehicle","1995","2022323058","Male","Suspected Serious Injury (A)","Motor Vehicle Driver","68"
"2022116761","Freeway Crash - Entrance/Exit Ramp Related","June","Single Motor Vehicle","8","2022","11:00 PM - 11:59 PM","-82.9267168596917","42.4268899668085","Wayne","Wayne County: Harper Woods","2022196368","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2003","2022323154","Uncoded & Errors","Uncoded & Errors","Motor Vehicle Driver","Invalid Number"
"2022116761","Freeway Crash - Entrance/Exit Ramp Related","June","Single Motor Vehicle","8","2022","11:00 PM - 11:59 PM","-82.9267168596917","42.4268899668085","Wayne","Wayne County: Harper Woods","2022196368","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2003","2022323155","Male","Suspected Serious Injury (A)","Injured Passenger","55"
"2022116851","Intersection Crash - Within Intersection","May","Other","29","2022","11:00 PM - 11:59 PM","-83.0100749393282","42.4342863110563","Wayne","Wayne County: Detroit","2022196536","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2018","2022323398","Female","No Injury (O)","Motor Vehicle Driver","44"
"2022116851","Intersection Crash - Within Intersection","May","Other","29","2022","11:00 PM - 11:59 PM","-83.0100749393282","42.4342863110563","Wayne","Wayne County: Detroit","2022196537","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2019","2022323399","Female","No Injury (O)","Motor Vehicle Driver","31"
"2022116851","Intersection Crash - Within Intersection","May","Other","29","2022","11:00 PM - 11:59 PM","-83.0100749393282","42.4342863110563","Wayne","Wayne County: Detroit","2022196538","Other","Uncoded & Errors","Pedestrian","Invalid Number","2022323402","Female","Fatal Injury (K)","Pedestrian","46"
"2022116906","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Single Motor Vehicle","9","2022","6:00 PM - 6:59 PM","-85.1132752747038","42.5352813031042","Barry","Barry County: Maple Grove Twp.","2022196640","Driver/Cyclist Action - Going Straight Ahead","Other (non-registered farm equipment, construction equipment, snow plows, etc.)","Motor Vehicle","2020","2022323563","Male","Suspected Minor Injury (B)","Motor Vehicle Driver","44"
"2022116906","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","June","Single Motor Vehicle","9","2022","6:00 PM - 6:59 PM","-85.1132752747038","42.5352813031042","Barry","Barry County: Maple Grove Twp.","2022196640","Driver/Cyclist Action - Going Straight Ahead","Other (non-registered farm equipment, construction equipment, snow plows, etc.)","Motor Vehicle","2020","2022323564","Female","Suspected Serious Injury (A)","Injured Passenger","43"
"2022116967","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Sideswipe - Opposite Directions","24","2022","5:00 PM - 5:59 PM","-83.9698572847881","41.9552091889834","Lenawee","Lenawee County: Raisin Twp.","2022196732","Driver/Cyclist Action - Going Straight Ahead","Pickup Truck","Motor Vehicle","2010","2022323755","Male","No Injury (O)","Motor Vehicle Driver","23"
"2022116967","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Sideswipe - Opposite Directions","24","2022","5:00 PM - 5:59 PM","-83.9698572847881","41.9552091889834","Lenawee","Lenawee County: Raisin Twp.","2022196733","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2010","2022323757","Female","Suspected Serious Injury (A)","Motor Vehicle Driver","81"
"2022116993","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Sideswipe - Same Direction","19","2022","2:00 PM - 2:59 PM","-83.0415304121563","42.448128265767","Macomb","Macomb County: Warren","2022196787","Driver/Cyclist Action - Going Straight Ahead","Motorcycle","Motor Vehicle","2007","2022323864","Male","Fatal Injury (K)","Motor Vehicle Driver","31"
"2022116993","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Sideswipe - Same Direction","19","2022","2:00 PM - 2:59 PM","-83.0415304121563","42.448128265767","Macomb","Macomb County: Warren","2022196788","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2011","2022323866","Female","Suspected Minor Injury (B)","Motor Vehicle Driver","62"
"2022116993","Other Non-Freeway Areas - Straight Roadway (not related to other selections)","May","Sideswipe - Same Direction","19","2022","2:00 PM - 2:59 PM","-83.0415304121563","42.448128265767","Macomb","Macomb County: Warren","2022196788","Driver/Cyclist Action - Going Straight Ahead","Passenger Car, SUV, Van","Motor Vehicle","2011","2022323867","Female","Suspected Minor Injury (B)","Injured Passenger","26"
"2022117020","Intersection Crash - Driveway Related (within 150 feet of nearest edge of intersection)","May","Angle","17","2022","12:00 Noon - 12:59 PM","-83.4458824590502","42.5779243848497","Oakland","Oakland County: Commerce Twp.","2022196842","Driver/Cyclist Action - Turning Left","Passenger Car, SUV, Van","Motor Vehicle","2016","2022323987","Male","No Injury (O)","Motor Vehicle Driver","87"
